3.486812115230516440e+01, 1.128868460727315721e+02, 7.300000000492619279e+01, -9.799999998495778186e+01
3.481392095380381591e+01, 1.128828005071189580e+02, 7.320242363707112077e+01, -9.771173001811703784e+01
3.474924406551674849e+01, 1.128722014825251279e+02, 7.360222593442486527e+01, -9.765026620761355503e+01
3.469881611459807402e+01, 1.128595244127717194e+02, 7.391142011181401017e+01, -9.727638635770281894e+01
3.466327346258715636e+01, 1.128551322773490426e+02, 7.436223277942227128e+01, -9.695145232216319187e+01
3.458568299704150206e+01, 1.128480969804730591e+02, 7.460721248880909684e+01, -9.686344094560345752e+01
3.451334950470284468e+01, 1.128456219069119868e+02, 7.499353814617680314e+01, -9.682622865200838191e+01
3.448138696097687728e+01, 1.128397549597937939e+02, 7.556757510201023820e+01, -9.701732027889093501e+01
3.445631845624104983e+01, 1.128165525088478205e+02, 7.611389661327885392e+01, -9.724248463273843868e+01
3.441550789357081896e+01, 1.127994265092928288e+02, 7.670556962982701066e+01, -9.720868236184915645e+01
3.435270519138232714e+01, 1.128001703774715168e+02, 7.702677986518429520e+01, -9.690258273840746028e+01
3.432584243223921305e+01, 1.127881106637576920e+02, 7.712503035859154465e+01, -9.659486145139536006e+01
3.430499841042713172e+01, 1.127649473730633360e+02, 7.754143254951523545e+01, -9.661519786328872783e+01
3.425222330682829863e+01, 1.127560360847199661e+02, 7.796500064925240281e+01, -9.665547989667257411e+01
3.420119589337066657e+01, 1.127556540284930122e+02, 7.863593031958626511e+01, -9.656667516738971813e+01
3.414555252485827452e+01, 1.127447784662871015e+02, 7.943083121375130418e+01, -9.636409622044166667e+01
3.411417264261201865e+01, 1.127356735243155015e+02, 7.995699920252846482e+01, -9.629941051811775310e+01
3.406276412078098303e+01, 1.127290035126423788e+02, 8.049459113673256638e+01, -9.601565718264183147e+01
3.401320564144209868e+01, 1.127277096916148764e+02, 7.987084009245918992e+01, -9.492173480600914104e+01
3.395729380988434798e+01, 1.127230903349044127e+02, 7.968538116411255601e+01, -9.421096819252571208e+01
3.387461981319741255e+01, 1.127209618877312494e+02, 7.903496526674317124e+01, -9.285619133324226482e+01
3.380198963873938567e+01, 1.127096907602316094e+02, 7.870307662085579636e+01, -9.204087268919548137e+01
3.372872611277655608e+01, 1.127100677245979057e+02, 7.830007498458908799e+01, -9.095537829012474162e+01
3.366663779833272940e+01, 1.127150010264229820e+02, 7.787221150592850449e+01, -8.982637226194938762e+01
3.359015385576442725e+01, 1.127071746497166203e+02, 7.746810459093140366e+01, -8.910663157314857585e+01
3.354847846322611815e+01, 1.126940760577780054e+02, 7.694513892129944566e+01, -8.787761586517891033e+01
3.348802333467558867e+01, 1.126897084939044760e+02, 7.657222144798325303e+01, -8.702272235960563762e+01
3.341508656882599837e+01, 1.126876144008927838e+02, 7.609825714425133469e+01, -8.612647318453392131e+01
3.334285835319117552e+01, 1.126829734957062499e+02, 7.549132772282646897e+01, -8.515943592400154216e+01
3.329176727824763304e+01, 1.126774559873373107e+02, 7.490296622113274339e+01, -8.401871209950050456e+01
3.320003127449110991e+01, 1.126750333218586491e+02, 7.454334219292687180e+01, -8.341529529900154216e+01
3.316122705631808287e+01, 1.126656158718031691e+02, 7.418350853518532517e+01, -8.251024782270988567e+01
3.309981310509995467e+01, 1.126651192637144447e+02, 7.373042937115715745e+01, -8.200220393747886760e+01
3.304578011625365264e+01, 1.126629754129315586e+02, 7.330158179000900986e+01, -8.149510609716972453e+01
3.298952216424898154e+01, 1.126642125986034841e+02, 7.301459701851891282e+01, -8.066090541691383464e+01
3.291307083287195212e+01, 1.126681556805486650e+02, 7.247172149018334153e+01, -7.957081979126533611e+01
3.285991418504075057e+01, 1.126615655232670576e+02, 7.223376071945713761e+01, -7.873509788126548870e+01
3.283266413540498263e+01, 1.126677367851587803e+02, 7.217971321315454247e+01, -7.831990453214248760e+01
3.276174717725173480e+01, 1.126677392191237175e+02, 7.159077867240594628e+01, -7.738504203767379863e+01
3.270791269049898631e+01, 1.126680670641404447e+02, 7.137640694648908379e+01, -7.650436469525894267e+01
3.261978606090799815e+01, 1.126769768446725664e+02, 7.134944676727937463e+01, -7.597147890538772685e+01
3.255320408151403910e+01, 1.126713683558669743e+02, 7.100373368830369714e+01, -7.541200258941253765e+01
3.248563530997292048e+01, 1.126632936531719622e+02, 7.056390106053041222e+01, -7.475851741046508891e+01
3.244047984809533602e+01, 1.126477637793910560e+02, 6.995557927460359338e+01, -7.434649407476982219e+01
3.237648277313367373e+01, 1.126476345465094653e+02, 6.978642922014878991e+01, -7.366409772247871501e+01
3.233151759163395411e+01, 1.126366202293471304e+02, 6.943936010570214989e+01, -7.323927691192230327e+01
3.226497572616592890e+01, 1.126391908151605037e+02, 6.867618128032373193e+01, -7.207735803336700542e+01
3.218120342449203974e+01, 1.126408407500753981e+02, 6.875993480653451684e+01, -7.128690895051559551e+01
3.209823611334816462e+01, 1.126393820745912251e+02, 6.886710300416635278e+01, -7.093066680044731243e+01
3.198806674734608180e+01, 1.126252971608233509e+02, 6.888614221037315133e+01, -7.061391481370529277e+01
3.190382394150749690e+01, 1.126196407182183918e+02, 6.890192707003043893e+01, -7.057677394882639987e+01
3.180327323035255915e+01, 1.126242027706508395e+02, 6.895738637567447427e+01, -7.022130555645426853e+01
3.171526513949886805e+01, 1.126105892672245261e+02, 6.900312838078426125e+01, -6.968742115036448581e+01
3.163322668478743083e+01, 1.125953739858274218e+02, 6.889631877214597466e+01, -6.921613714829882724e+01
3.158643913225189692e+01, 1.126113751824055669e+02, 6.906442336113141778e+01, -6.903822470442256076e+01
3.149603909210220820e+01, 1.125935440599028823e+02, 6.891960752875493768e+01, -6.856916595236262424e+01
3.139154298559681422e+01, 1.126022563972552177e+02, 6.898943654567884209e+01, -6.816695461408099277e+01
3.132099506215111262e+01, 1.126065102112521288e+02, 6.900457386792587045e+01, -6.771977058783969028e+01
3.121921276257292277e+01, 1.125977502041538116e+02, 6.929927899063514474e+01, -6.732462996975382907e+01
3.117229475037113673e+01, 1.125967649255222511e+02, 6.946301604927467110e+01, -6.731692146495780094e+01
3.111447635994211680e+01, 1.125848691143370104e+02, 7.017992450416969064e+01, -6.762070041135748966e+01
3.105796853409067637e+01, 1.125859197794967201e+02, 7.063666896642135384e+01, -6.774221912012299640e+01
3.100602547035471446e+01, 1.125825676543214229e+02, 7.126473145306991341e+01, -6.784786935881575687e+01
3.093577460900799281e+01, 1.125843827077229378e+02, 7.168727959812568429e+01, -6.783495859042605503e+01
3.087351211116568095e+01, 1.125740392622579691e+02, 7.203290550530837777e+01, -6.791055038557252033e+01
3.081594858274713999e+01, 1.125537008834113237e+02, 7.259377960980819466e+01, -6.779189220056733234e+01
3.077475347698585040e+01, 1.125496805892367718e+02, 7.302315838755058053e+01, -6.761304345712861164e+01
3.071801945523277766e+01, 1.125462786180474666e+02, 7.354023428381370309e+01, -6.757537394375404460e+01
3.068887224190787322e+01, 1.125461904271547553e+02, 7.415241010607169869e+01, -6.805024405927261455e+01
3.063996895545081145e+01, 1.125437449065544513e+02, 7.445574312032150033e+01, -6.796338015408119304e+01
3.058157675110653884e+01, 1.125341568894260433e+02, 7.486300797880576852e+01, -6.799391602338155849e+01
