4.285907363891601562e+01, 1.090752334594726562e+02, 1.179999771118164062e+02, -1.039999389648437500e+02
4.452578735351562500e+01, 1.086916732788085938e+02, 2.706833267211914062e+01, -9.545528411865234375e+01
4.895109558105468750e+01, 1.078322677612304688e+02, 2.161396026611328125e+01, -6.743816375732421875e+01
5.440605926513671875e+01, 1.062076568603515625e+02, 1.756994438171386719e+01, -7.988646697998046875e+01
5.680318069458007812e+01, 1.056408462524414062e+02, 1.535622119903564453e+01, -6.230446624755859375e+01
6.071973800659179688e+01, 1.044838256835937500e+02, 1.510246753692626953e+01, -6.837462615966796875e+01
6.543781280517578125e+01, 1.025088653564453125e+02, 1.525222206115722656e+01, -7.170283508300781250e+01
6.984267425537109375e+01, 9.987589263916015625e+01, 1.745648002624511719e+01, -6.969982147216796875e+01
7.653303527832031250e+01, 9.655249023437500000e+01, 2.050905036926269531e+01, -7.265409088134765625e+01
7.902671813964843750e+01, 9.438755035400390625e+01, 2.319857406616210938e+01, -7.194952392578125000e+01
8.264836120605468750e+01, 9.199002838134765625e+01, 2.467004203796386719e+01, -7.182576751708984375e+01
8.640349578857421875e+01, 8.908583831787109375e+01, 2.518967247009277344e+01, -7.371252441406250000e+01
8.986856842041015625e+01, 8.556090545654296875e+01, 2.160287666320800781e+01, -8.363280487060546875e+01
9.193818664550781250e+01, 8.348926544189453125e+01, 2.091176605224609375e+01, -8.457584381103515625e+01
9.233660125732421875e+01, 8.264414978027343750e+01, 6.235116577148437500e+01, -9.758421325683593750e+01
9.262001037597656250e+01, 8.175936889648437500e+01, 1.070766677856445312e+02, -1.152064056396484375e+02
9.234294891357421875e+01, 8.094034576416015625e+01, 1.470338439941406250e+02, -1.362827606201171875e+02
