2.019570159912109375e+01, 1.112700271606445312e+02, 9.670096588134765625e+01, -1.028402862548828125e+02
2.021241569519042969e+01, 1.112219696044921875e+02, 9.512213897705078125e+01, -9.984908294677734375e+01
2.020704078674316406e+01, 1.112111816406250000e+02, 9.347670745849609375e+01, -9.788469696044921875e+01
2.019994163513183594e+01, 1.111884918212890625e+02, 9.184186553955078125e+01, -9.635467529296875000e+01
2.019517135620117188e+01, 1.112155456542968750e+02, 9.059730529785156250e+01, -9.384263610839843750e+01
2.017552185058593750e+01, 1.112019119262695312e+02, 8.887861633300781250e+01, -9.234398651123046875e+01
2.017687225341796875e+01, 1.112087249755859375e+02, 8.754846954345703125e+01, -9.095445251464843750e+01
2.017702102661132812e+01, 1.112036361694335938e+02, 8.596893310546875000e+01, -8.932693481445312500e+01
2.016260337829589844e+01, 1.111972885131835938e+02, 8.455656433105468750e+01, -8.701865386962890625e+01
2.016299438476562500e+01, 1.111737594604492188e+02, 8.308028411865234375e+01, -8.609777069091796875e+01
2.016503524780273438e+01, 1.111722869873046875e+02, 8.155608367919921875e+01, -8.452516937255859375e+01
2.014707565307617188e+01, 1.111601715087890625e+02, 7.991548156738281250e+01, -8.290368652343750000e+01
2.014692497253417969e+01, 1.111583709716796875e+02, 7.845928192138671875e+01, -8.140151214599609375e+01
2.014674186706542969e+01, 1.111494598388671875e+02, 7.659530639648437500e+01, -7.937889099121093750e+01
2.014898490905761719e+01, 1.111475601196289062e+02, 7.513025665283203125e+01, -7.791869354248046875e+01
2.014996910095214844e+01, 1.111461410522460938e+02, 7.370449829101562500e+01, -7.644994354248046875e+01
2.011964416503906250e+01, 1.112125625610351562e+02, 7.222902679443359375e+01, -7.461239624023437500e+01
2.012100791931152344e+01, 1.112192611694335938e+02, 7.024911499023437500e+01, -7.392897033691406250e+01
2.011906814575195312e+01, 1.112180633544921875e+02, 6.887728118896484375e+01, -7.253507995605468750e+01
2.009645271301269531e+01, 1.112263717651367188e+02, 6.774175262451171875e+01, -7.132290649414062500e+01
2.013878631591796875e+01, 1.112303619384765625e+02, 6.620619201660156250e+01, -7.001574707031250000e+01
2.014248657226562500e+01, 1.112042846679687500e+02, 6.526639556884765625e+01, -6.938812255859375000e+01
2.015425872802734375e+01, 1.112275161743164062e+02, 6.339786529541015625e+01, -6.818243408203125000e+01
2.015927886962890625e+01, 1.112294464111328125e+02, 6.205014038085937500e+01, -6.684086608886718750e+01
2.015107536315917969e+01, 1.112172012329101562e+02, 6.138971710205078125e+01, -6.527135467529296875e+01
2.007651329040527344e+01, 1.112493209838867188e+02, 6.104231643676757812e+01, -6.488068389892578125e+01
2.008349800109863281e+01, 1.111346817016601562e+02, 6.021146774291992188e+01, -6.547889709472656250e+01
1.996760177612304688e+01, 1.110662384033203125e+02, 5.969459915161132812e+01, -6.581919860839843750e+01
1.986822700500488281e+01, 1.110545043945312500e+02, 5.971935653686523438e+01, -6.636789703369140625e+01
1.980297088623046875e+01, 1.110478134155273438e+02, 5.854847335815429688e+01, -6.684899139404296875e+01
1.978188323974609375e+01, 1.110482711791992188e+02, 5.832763290405273438e+01, -6.720872497558593750e+01
1.967192459106445312e+01, 1.109823379516601562e+02, 5.841772460937500000e+01, -6.623788452148437500e+01
1.959302520751953125e+01, 1.109953460693359375e+02, 5.893363571166992188e+01, -6.518241882324218750e+01
1.952720260620117188e+01, 1.110101699829101562e+02, 5.876447296142578125e+01, -6.520172119140625000e+01
1.950508880615234375e+01, 1.109397201538085938e+02, 5.771245956420898438e+01, -6.666185760498046875e+01
1.942298698425292969e+01, 1.108544158935546875e+02, 5.762925338745117188e+01, -6.632655334472656250e+01
1.931705665588378906e+01, 1.108572463989257812e+02, 5.775302886962890625e+01, -6.646240997314453125e+01
1.927724456787109375e+01, 1.108051300048828125e+02, 5.701011657714843750e+01, -6.701627349853515625e+01
1.917920112609863281e+01, 1.108179168701171875e+02, 5.672424316406250000e+01, -6.689361572265625000e+01
1.903781890869140625e+01, 1.107419738769531250e+02, 5.699556350708007812e+01, -6.632212066650390625e+01
1.903748321533203125e+01, 1.108019485473632812e+02, 5.623814010620117188e+01, -6.704945373535156250e+01
1.899411010742187500e+01, 1.107703247070312500e+02, 5.549636459350585938e+01, -6.703972625732421875e+01
1.894821166992187500e+01, 1.107960510253906250e+02, 5.533901977539062500e+01, -6.734554290771484375e+01
1.886789703369140625e+01, 1.107900390625000000e+02, 5.525733184814453125e+01, -6.728180694580078125e+01
1.880005455017089844e+01, 1.107904663085937500e+02, 5.397121429443359375e+01, -6.801989746093750000e+01
1.870470428466796875e+01, 1.107993164062500000e+02, 5.400640487670898438e+01, -6.828586578369140625e+01
1.863654327392578125e+01, 1.107617645263671875e+02, 5.389374542236328125e+01, -6.795077514648437500e+01
1.857780075073242188e+01, 1.107176208496093750e+02, 5.354806900024414062e+01, -6.801352691650390625e+01
1.844924163818359375e+01, 1.107170181274414062e+02, 5.350817871093750000e+01, -6.787307739257812500e+01
1.839273643493652344e+01, 1.106648101806640625e+02, 5.322774887084960938e+01, -6.765018463134765625e+01
1.829622459411621094e+01, 1.106943130493164062e+02, 5.341775512695312500e+01, -6.661234283447265625e+01
1.820841598510742188e+01, 1.106154174804687500e+02, 5.294335174560546875e+01, -6.656205749511718750e+01
1.818634986877441406e+01, 1.105707702636718750e+02, 5.230903625488281250e+01, -6.735016632080078125e+01
1.811179161071777344e+01, 1.105502243041992188e+02, 5.229755783081054688e+01, -6.728232574462890625e+01
1.804885482788085938e+01, 1.105102539062500000e+02, 5.189761734008789062e+01, -6.768975067138671875e+01
